latitude,longitude,name,provider,full_address,data_center_count,aggregated_power,aggregated_area,yearbuilt,sources,avg_name_similarity,avg_provider_similarity,state,facility_type_orig,log_power,log_area,ftype_Building,ftype_Campus,ftype_Individual,aggregated_power_imputed
42.3131869,-71.57893589999999,TierPoint · MRL,TierPoint,"34 St. Martin Drive, Marlborough, MA, USA",2,,203840.0,1988.0,datacenterhawk; datacenters.com,1.0,1.0,MA,Individual,1.150620698928833,12.22509555716238,False,False,True,2.1601538051457587
42.323887,-88.14774229999999,Chirisa Technology Parks · YLO-01/02,Chirisa Technology Parks,"300 S Fish Lake Road, Volo, IL, USA",2,0.0,789920.0,2007.0,datacenterhawk; datacenters.com,0.9824561403508772,1.0,IL,Individual,0.0,13.57968821944287,False,False,True,0.0
42.3311489,-83.4194833,Otava · MD1,Otava,"6435 N Hix Road, Westland, MI, USA",2,0.0,34500.0,1999.0,datacenterhawk; datacenters.com,1.0,1.0,MI,Individual,0.0,10.448743588106625,False,False,True,0.0
42.3404242,-71.63988259999999,Iron Mountain Data Centers · BOS-1,Massachusetts Electric Co.,"171 Bearfoot Road, Northborough, MA, USA",2,1.2,167958.0,2015.0,datacenterhawk; datacenters.com,1.0,1.0,MA,Individual,0.7884573603642703,12.031475180981882,False,False,True,1.2000000000000002
42.3524678,-71.5860823,365 Data Centers · MA-250,Eversource,"250 Locke Drive, Marlborough, MA, USA",2,2.0,64800.0,1979.0,datacenterhawk; datacenters.com,1.0,1.0,MA,Individual,1.0986122886681098,11.079076314320059,False,False,True,2.0000000000000004
42.3547438,-71.0601886,DataBank · BOS1,Markley Group,"1 Summer Street, Boston, MA, USA",3,0.0,0.0,1978.0,datacenterhawk; datacenters.com,0.6764705882352942,1.0,MA,Campus,0.0,0.0,False,True,False,0.0
42.3650015,-71.1597259,Centersquare · BOS1Featured,Centersquare,"486 Arsenal Way, Watertown, MA, USA",1,15.0,201590.0,2002.0,datacenterhawk; datacenters.com,1.0,1.0,MA,Individual,2.772588722239781,12.213996171325686,False,False,True,14.999999999999998
42.3767118,-71.0797656,CoreSite · BO1,CoreSite,"70 Inner Belt Road, Somerville, MA, USA",3,10.7,273180.0,1968.0,datacenterhawk; datacenters.com,1.0,1.0,MA,Individual,2.4595888418037104,12.51788985814027,False,False,True,10.7
42.3779712,-71.0803289,Evocative · 50 Inner Belt Road,nStar,"50 Inner Belt Road, Somerville, MA, USA",2,,45000.0,2009.0,datacenterhawk; datacenters.com,1.0,1.0,MA,Individual,0.47107723355293274,10.714439990727769,False,False,True,0.6017186893225615
42.3930054,-71.2653222,Centersquare · BOS1-B,Eversource Energy,"115 Second Avenue, Waltham, MA, USA",2,0.0,71000.0,1960.0,datacenterhawk,1.0,1.0,MA,Building,0.0,11.170449240431308,True,False,False,0.0
42.3972434,-71.2676577,Centersquare · BOS1-AFeatured,Eversource Energy,"580 Winter Street, Waltham, MA, USA",1,,80759.0,1960.0,datacenterhawk,1.0,1.0,MA,Individual,0.9968414902687073,11.299237072426774,False,False,True,1.709709653626739
42.40547309999999,-71.0751337,Expedient · Boston,Expedient,"1 Cabot Road, Medford, MA, USA",1,,38000.0,1989.0,datacenterhawk,1.0,1.0,MA,Individual,0.9775971174240112,10.545367754151743,False,False,True,1.6580615523720867
42.446246,-83.25691499999999,Nexcess · MEL01,Nexcess,"21700 Melrose Avenue, Southfield, MI, USA",2,0.0,26000.0,1956.0,datacenterhawk,1.0,1.0,MI,Building,0.0,10.165890277802454,True,False,False,0.0
42.4473561,-83.25671439999999,US Signal · Southfield,US Signal,"21648 Melrose Avenue, Southfield, MI, USA",1,,,1986.0,datacenterhawk; datacenters.com,1.0,1.0,MI,Individual,,,False,False,True,
42.4476843,-83.2626741,EdgeConneX · DET01,EdgeConneX,"21005 Lahser Road, Bldg 4, Southfield, MI, USA",3,1.0,39900.0,2014.0,datacenterhawk; datacenters.com,1.0,1.0,Southfield,Individual,0.6931471805599453,10.594156665220533,False,False,True,1.0
42.4668463,-83.2346439,123Net · DC3,123Net,"24245 Northwestern Highway, Southfield, MI, USA",1,1.0,8000.0,1956.0,datacenterhawk; datacenters.com,1.0,1.0,MI,Individual,0.6931471805599453,8.987321812850125,False,False,True,1.0
