latitude,longitude,name,provider,full_address,facility_type,data_center_count,aggregated_power,aggregated_area,yearbuilt,sources,avg_name_similarity,avg_provider_similarity
41.9284367,-87.85827669999999,Digital Realty · ORD12 (Digital Chicago),Commonwealth Edison Co.,"9333 W. Grand Avenue, Franklin Park, IL, USA",Ambiguous/Flagged,3,,,1991.0,datacenterhawk; datacenters.com,0.75,1.0
41.9286176,-87.8587751,Digital Realty · ORD14 (Digital Chicago),Digital Realty,"9377 W. Grand Avenue, Franklin Park, IL, USA",Individual,1,10.8,179100.0,2017.0,datacenterhawk; datacentermap; datacenters.com,1.0,1.0
41.9289404,-87.86038479999999,Digital Realty · 9401 W. Grand Avenue,Digital Realty,"9401 W. Grand Avenue, Franklin Park, IL, USA",Individual,1,,400000.0,2017.0,datacenterhawk,1.0,1.0
41.9312311,-87.9152445,T5 Data Centers · Chicago III,T5 Data Centers,"11650 W Grand Avenue, Northlake, IL, USA",Individual,1,,300000.0,,datacenterhawk,1.0,1.0
41.9369364,-83.4041104,Telesystem: DC-2 Michigan Data Center,Telesystem,"1240 Huber Drive, Monroe, MI, USA",Individual,1,,8800.0,,datacenters.com,1.0,1.0
41.974163,-87.9672676,Element Critical · CH2,ComEd,"341 Haynes Drive, Wood Dale, IL, USA",Individual,1,2.025,44520.0,1989.0,datacenterhawk; datacenters.com,1.0,1.0
41.9758868,-87.9645554,Element Critical · CH1,ComEd,"711 N Edgewood Ave, Wood Dale, IL, USA",Individual,1,7.0,151000.0,1988.0,datacenterhawk; datacenters.com,1.0,1.0
41.987912949999995,-88.007224841153,NTT Global Data Centers: CH1 Chicago Data Center,NTT Global Data Centers,"255 Pierce Rd, Itasca, IL, 60143, USA",Individual,1,36.0,126000.0,,datacenters.com,1.0,1.0
41.9879827,-88.00824480000001,NTT Global Data Centers · CH1Featured,NTT Global,"255 Pierce Road, Itasca, IL, USA",Individual,1,,460000.0,2021.0,datacenterhawk,1.0,1.0
41.9880521,-88.0123945,NTT Global Data Centers · CH2Featured,NTT Global,"257 Pierce Road, Itasca, IL, USA",Individual,1,,460000.0,2024.0,datacenterhawk,1.0,1.0
41.98806219999999,-88.012425,NTT Global Data Centers · CH3,NTT Global Data Centers Americas,"253 Pierce Road, Itasca, IL, USA",Individual,1,,400000.0,1999.0,datacenterhawk,1.0,1.0
41.988758,-88.0042284,NTT Global Data Centers · CH4,NTT,"1200 North Arlington Heights Road, Itasca, IL, USA",Individual,1,,400000.0,1999.0,datacenterhawk,1.0,1.0
41.9922035,-87.95816760000001,"Centersquare · ORD2-A,B",Centersquare,"2425 Busse Road, Elk Grove Village, IL, USA",Individual,1,14.8,163747.0,2000.0,datacenterhawk,1.0,1.0
41.99231745,-87.95823232669878,Centersquare: ORD2-A Elk Grove Village Data Center,Centersquare,"2425 Busse Rd, Elk Grove Village, IL, 60007, USA",Individual,2,12.0,226.0,2014.0,datacentermap; datacenters.com,1.0,1.0
41.99273743589775,-87.99687318505738,1400 East Devon Avenue (CH3),Digital Realty,"1400 East Devon Avenue, Elk Grove Village, IL, 60007, USA",Individual,1,27.0,305000.0,2017.0,datacentermap,1.0,1.0
41.993016,-87.975268,Skybox Datacenters: Chicago I Data Center,Skybox Datacenters,"800 E Devon Ave, Elk Grove Village, IL, 60007, USA",Individual,1,30.0,190000.0,,datacentermap; datacenters.com,1.0,1.0
41.9933552,-87.9641084,Digital Realty · CH3,Digital Realty,"1400 E Devon Avenue, Elk Grove Village, IL, USA",Individual,1,28.833,305000.0,2017.0,datacenterhawk; datacenters.com,1.0,1.0
41.9933994,-87.9748764,Skybox Datacenters · Chicago I,ComEd,"800 Devon Avenue, Elk Grove Village, IL, USA",Individual,1,20.0,189240.0,2005.0,datacenterhawk,1.0,1.0
41.9941803,-87.9576785,Digital Realty · CH2,Digital Realty,"2299 Busse Road, Elk Grove Village, IL, USA",Individual,1,26.8,336000.0,2015.0,datacenterhawk; datacenters.com,1.0,1.0
41.99437235,-87.95774761997924,2299 Busse Road (CH2),Digital Realty,"2299 Busse Road, Elk Grove Village, IL, 60007, USA",Individual,1,,336000.0,,datacentermap,1.0,1.0
41.9951049,-87.9622069,ColoCrossing · CHI1,ColoCrossing,"2200 Busse Road, Elk Grove Village, IL, USA",Ambiguous/Flagged,5,,,2007.0,datacenterhawk; datacenters.com,0.4921839737147187,0.2922521235214734
41.997388307410866,-87.95951070120236,2200 Busse Road (CH1),Digital Realty,"2200 Busse Road, Elk Grove Village, IL, 60007, USA",Ambiguous/Flagged,2,,,2007.0,datacentermap,0.18604651162790697,0.2222222222222222
41.999124300000005,-87.95776464760965,Stream DC Chicago II,Stream Data Centers,"1925 Busse Road, Elk Grove Village, IL, 60007, USA",Individual,1,32.0,226000.0,2021.0,datacentermap,1.0,1.0
41.99913249999999,-87.95768869999999,Stream Data Centers · Chicago II,Stream,"1925 Busse Road, Elk Grove Village, IL, USA",Building,2,0.0,208406.0,2013.0,datacenterhawk,1.0,1.0
42.0007682,-87.95079638730839,EdgeConneX Chicago - EDCCHI01,EdgeConneX,"1800 Nicholas Blvd, Elk Grove Village, IL, 60007, USA",Individual,1,20.0,,,datacentermap,1.0,1.0
42.0007844,-87.9507756,EdgeConneX · CHI01,EdgeConnex,"1800 Nicholas Boulevard, Elk Grove Village, IL, USA",Individual,1,20.0,132000.0,2005.0,datacenterhawk; datacenters.com,1.0,1.0
42.0014022,-87.95260479999999,EdgeConneX · CHI02,EdgeConneX,"2021 Lunt Avenue, Elk Grove Village, IL, USA",Individual,1,6.0,19875.0,1986.0,datacenterhawk; datacenters.com,1.0,1.0
42.0014585,-87.9537333,Equinix · CH5,Equinix,"2001 Lunt Avenue, Elk Grove Village, IL, USA",Individual,1,,,,datacenterhawk,1.0,1.0
42.001494699999995,-87.95256341129048,EdgeConneX Chicago - EDCCHI02,EdgeConneX,"2021 Lunt Ave, Elk Grove Village, IL, 60007, USA",Individual,1,6.0,19875.0,,datacentermap,1.0,1.0
42.0017341,-87.9518379,EdgeConneX · CHI03,Commonwealth Edison,"2055 Lunt Avenue, Elk Grove Village, IL, USA",Individual,1,19.2,167000.0,2022.0,datacenterhawk,1.0,1.0
42.0018385,-87.95513040000002,Equinix · CH3,Equinix,"1905 Lunt Avenue, Elk Grove Village, IL, USA",Individual,3,20.65,379662.0,2007.0,datacenterhawk; datacenters.com,1.0,1.0
42.0026832,-87.9518272,Stream Data Centers · Chicago I,Stream Data Centers,"2080 Lunt Avenue, Elk Grove Village, IL, USA",Individual,1,15.0,126689.0,2017.0,datacenterhawk; datacenters.com,1.0,1.0
42.0061268,-87.93911349999999,TA Realty · 1421 Elm Hurst Rd,TA Realty,"1421 Elm Hurst Rd, Elk Grove Village, IL, USA",Individual,1,,,,datacenterhawk,1.0,1.0
42.006683,-87.9644177,Centersquare · ORD3,Commonwealth Edison Co.,"1441 Touhy Avenue, Elk Grove Village, IL, USA",Individual,3,40.0,221000.0,2015.0,datacenterhawk; datacenters.com,1.0,1.0
42.0068223,-87.9662111,STACK Infrastructure · CHI01B,Commonwealth Edison Co.,"1301 Touhy AvenueElk Grove Village, Elk Grove Village, IL, USA",Individual,1,24.0,202000.0,2020.0,datacenterhawk,1.0,1.0
42.00758273566867,-87.96685682414773,STACK Infrastructure CHI01B,STACK Infrastructure,"1301 Touhy Ave, Elk Grove Village, IL, 60007, USA",Individual,1,24.0,202000.0,,datacentermap,1.0,1.0
42.00761564395706,-87.96445220367333,CDW Elk Grove Data Center,CDW Corporation,"1441 Touhy Ave, Elk Grove Village, IL, 60007, USA",Individual,1,3.0,30000.0,2015.0,datacentermap,1.0,1.0
42.0091787,-87.68332102096588,Stream DC Chicago I,Stream Data Centers,"2080 Lunt Avenue, Chicago, IL, 60007, USA",Individual,1,15.0,126689.0,,datacentermap,1.0,1.0
42.00982165758872,-87.88233799320439,Iron Mountain Data Centers CHI-1,Iron Mountain Data Centers,"1680 Touhy Avenue, Des Plaines, IL, 60018, USA",Individual,1,36.0,315000.0,2024.0,datacentermap,1.0,1.0
42.0106519,-87.88207129999999,Iron Mountain Data Centers: CHI-1 - Chicago Data Center,Iron Mountain,"1680 Touhy Avenue, Des Plaines, IL, USA",Individual,1,36.0,315000.0,2025.0,datacenters.com,1.0,1.0
42.0110613,-87.88136349999999,Iron Mountain Data Centers · CHI-1,Iron Mountain Data Centers,"1680 E Touhy Avenue, Des Plaines, IL, USA",Individual,1,,331153.0,2025.0,datacenterhawk,1.0,1.0
42.0113846,-87.9528011,Stream Data Centers · Chicago III,Stream Data Centers,"2000 Landmeier Road, Elk Grove Village, IL, USA",Ambiguous/Flagged,3,,,,datacenterhawk,0.9584910459910461,0.48
42.0123833,-87.9584385,EdgeConneX · CHI04,ComEd,"905 Jarvis AvenueElk Grove Village, Elk Grove Village, IL, USA",Individual,1,44.8,,,datacenterhawk,1.0,1.0
42.0166355,-87.95887379999999,STACK Infrastructure · CHI02,STACK Infrastructure,"601 Busse Road, Elk Grove Village, IL, USA",Individual,1,,,2019.0,datacenterhawk,1.0,1.0
42.02249798433224,-87.95941034974281,Prime Chicago - Building 2,Prime Data Centers,"1600 Oakton St, Elk Grove Village, IL, 60007, USA",Individual,1,54.0,279360.0,,datacentermap,1.0,1.0
42.02304225,-87.97555675063975,T5 Data Centers - T5@Chicago,T5 Data Centers,"200 Innovation Dr, Elk Grove Village, IL, 60007, USA",Individual,1,30.0,164000.0,,datacentermap,1.0,1.0
42.023043,-87.9748609,T5 Data Centers · Chicago II,ComEd,"200 Innovation Drive, Elk Grove Village, IL, USA",Individual,1,,164000.0,2020.0,datacenterhawk,1.0,1.0
42.0247335,-87.9622504,Prime Data Centers · ORD01-01,ComEd,"1701 Midway Court, Elk Grove Village, IL, USA",Individual,1,72.0,381141.0,,datacenterhawk,1.0,1.0
42.02483350000001,-87.9631332,Prime Chicago - Building 1,Prime Data Centers,"1500 E Higgins Rd, Elk Grove Village, IL 60007, USA, Elk Grove Village, IL, 60007, USA",Individual,1,72.0,384210.0,,datacentermap,1.0,1.0
42.024850464909456,-87.96172075730499,Prime Chicago - Building 3,Prime Data Centers,"1701 Midway Court, Elk Grove Village, IL, 60007, USA",Individual,1,54.0,279360.0,,datacentermap,1.0,1.0
42.0252486,-87.9645415,Prime Data Centers · ORD01-03,Prime Data Centers,"1501 Midway Court, Elk Grove Village, IL, USA",Individual,1,54.0,354000.0,2017.0,datacenterhawk; datacenters.com,1.0,1.0
42.02545749999999,-87.96350989999999,Prime Data Centers · ORD01-02,Prime Data Centers,"1601 Midway Court, Elk Grove Village, IL, USA",Individual,1,54.0,354000.0,2017.0,datacenterhawk; datacenters.com,1.0,1.0
42.03075236657243,-87.9077775984491,CloudHQ: ORD Campus United States - Chicago,,"1200 E Algonquin Rd, Des Plaines, IL, 60016, USA",Individual,1,,,,datacenters.com,1.0,1.0
42.0314323,-87.95333199999999,Lumen Arlington Heights 1,Lumen,"1305 E. Algonquin Avenue,, Arlington Heights, IL, 60005, USA",Individual,1,,57000.0,,datacentermap,1.0,1.0
42.032754,-87.9524343,CloudHQ · ORD1,CloudHQ,"1200 E Algonquin Road, Mount Prospect, IL, USA",Building,3,93.0,566800.0,,datacenterhawk,0.9285714285714285,1.0
42.0348684,-87.9835118,Aligned Data Centers · ORD-03,Aligned,"150 NW Point Boulevard, Elk Grove Village, IL, USA",Campus,2,0.0,0.0,,datacenterhawk,1.0,1.0
42.0357374,-87.983702,Aligned Data Centers · ORD-04,Aligned,"151 NW Point Boulevard, Elk Grove, IL, USA",Individual,1,,,,datacenterhawk,1.0,1.0
42.04134362192677,-87.97572354297401,GigeNET Chicago,Gigenet,"545 E. Algonquin Rd., Arlington Heights, IL, 60005, USA",Individual,1,,17000.0,,datacentermap,1.0,1.0
42.0528933,-91.5542847,ark data centers · 5055 REC Drive,Involta,"5055 REC Drive, Marion, IA, USA",Individual,2,,19000.0,2008.0,datacenterhawk; datacenters.com,1.0,1.0
42.056175,-88.0693483,Schaumburg,Complete Source IT,"432 E State Pkwy, STE 128, Schaumburg, IL, 60173, USA",Individual,1,,,,datacentermap,1.0,1.0
42.075586,-88.2030149,Compass Datacenters · ORD IA,Compass Data Centers,"3333 Beverly Road, Hoffman Estates, IL, USA",Individual,5,1.2,10000.0,,datacenterhawk,0.9642857142857142,0.728
42.075809999761965,-87.92573603674529,Colocation America: ChicagoDC3 Data Center,Colocation America,"800 E Business Center Dr, Mount Prospect, IL, 60056, USA",Ambiguous/Flagged,3,,,,datacenters.com,0.3260357765212134,0.18514173998044967
42.078071,-87.923543,DataBank · ORD3,DataBank,"800 E Business Center Drive, Mount Prospect, IL, USA",Individual,1,2.0,81600.0,1988.0,datacenterhawk; datacenters.com,1.0,1.0
42.0784428,-87.9156483,Apotech Group · IL-1,ComEd,"1331 E Business Center Drive, Mount Prospect, IL, USA",Individual,1,1.0,32000.0,1985.0,datacenterhawk; datacentermap; datacenters.com,1.0,1.0
42.079958588306035,-88.22349212286579,Compass Hoffman Estates,Compass Datacenters,"3333 Beverly Rd, Hoffman Estates, IL, 60179, USA",Individual,1,,,,datacentermap,1.0,1.0
42.082389,-71.41035963698738,"Centrilogic: Boston, MA",Centrilogic,"31 Hayward St, Franklin, MA, 2038, USA",Individual,1,,,,datacenters.com,1.0,1.0
42.0930985,-88.0322924,ExcalTech: Illinois Data Center,ExcalTech,"1625 Winnetka Circle, Rolling Meadows, IL, USA",Individual,1,,,,datacenters.com,1.0,1.0
42.164037266146664,-70.89896745330952,FirstLight: Rockland Data Center,FirstLight Data Centers,"1050 Hingham St, Rockland, MA, 2370, USA",Individual,1,,,,datacenters.com,1.0,1.0
42.19013095459944,-88.308894981263,DLS Internet LITH,DLS Internet Services,"950 E. Oak Street, Lake in the Hills, IL, 60156, USA",Individual,1,,,,datacentermap,1.0,1.0
42.211392,-83.74517949999999,Otava · AA2,Otava,"5340 Data Court, Ann Arbor, MI, USA",Individual,1,,19500.0,2000.0,datacenterhawk; datacenters.com,1.0,1.0
42.2119866,-83.7410702,Otava · AA1,Otava,"640 Avis Drive, Ann Arbor, MI, USA",Individual,1,,10500.0,1996.0,datacenterhawk; datacenters.com,1.0,1.0
42.225712224469,-89.02106854682441,DataPoint Data Center,"DataPoint, Inc.","4901 Colt Road, Rockford, IL, 61109, USA",Individual,1,,,,datacentermap,1.0,1.0
42.2353124,-83.4441197,US Signal · 9275 Haggerty Road,US Signal,"9275 Haggerty Road, Van Buren Township, MI, USA",Individual,1,2.5,200000.0,2020.0,datacenterhawk; datacenters.com,1.0,1.0
42.23846590000001,-91.1888206,US Secure Hosting Center: Monticello Data Center,,"117 E 1st St, Monticello, IA, USA",Individual,1,,,,datacenters.com,1.0,1.0
42.2424679,-87.9568369,Synoptek: Chicago Data Center,Synoptek,"935 Lakeview Pkwy ste 105, Vernon Hills, IL, 60061, USA",Individual,1,10.0,1000.0,,datacenters.com,1.0,1.0
42.2856183,-83.2336412,Nexcess · OTR,Nexcess,"22005 W. Outer Drive, Dearborn, MI, USA",Building,2,0.0,7000.0,1950.0,datacenterhawk,1.0,1.0
42.3013215,-71.21900610000002,Digital Realty · BOS14,Digital Realty,"128 First Avenue, Needham, MA, USA",Individual,2,11.7,314000.0,2000.0,datacenterhawk,1.0,1.0
42.3022442,-71.21960159999999,Digital Realty · BOS16,Eversource,"105 Cabot Street, Needham, MA, USA",Individual,3,10.0,133000.0,2013.0,datacenterhawk; datacenters.com,1.0,1.0
42.30649375,-87.88042885,Axon Datacenter,Axon Datacenters,"7093 Barry St, Chicago, IL, 60018, USA",Individual,1,,,,datacentermap,1.0,1.0
42.311883,-88.050583,T5 Data Centers · Chicago IV-1,T5 Data Centers,"30907 N Alleghany Road, Grayslake, IL, USA",Campus,11,0.0,0.0,,datacenterhawk,0.9545589246818761,1.0
42.3131869,-71.57893589999999,TierPoint · MRL,TierPoint,"34 St. Martin Drive, Marlborough, MA, USA",Individual,2,,203840.0,1988.0,datacenterhawk; datacenters.com,1.0,1.0
42.323887,-88.14774229999999,Chirisa Technology Parks · YLO-01/02,Chirisa Technology Parks,"300 S Fish Lake Road, Volo, IL, USA",Individual,2,0.0,789920.0,2007.0,datacenterhawk; datacenters.com,0.9824561403508771,1.0
42.325094,-83.069586,Lumen: Detroit 2 Data Center,Lumen,"1965 Porter Street, Detroit, MI, USA",Individual,1,,50000.0,,datacenters.com,1.0,1.0
42.3311489,-83.4194833,Otava · MD1,Otava,"6435 N Hix Road, Westland, MI, USA",Individual,2,0.0,34500.0,1999.0,datacenterhawk; datacenters.com,1.0,1.0
42.33715670000001,-71.5949274,Synoptek: Boston Data Center,Synoptek,"313 Boston Post Rd W suite 130, Marlborough, MA, 1752, USA",Individual,1,10.0,1000.0,,datacenters.com,1.0,1.0
42.3404242,-71.63988259999999,Iron Mountain Data Centers · BOS-1,Massachusetts Electric Co.,"171 Bearfoot Road, Northborough, MA, USA",Individual,2,1.2,167958.0,2015.0,datacenterhawk; datacenters.com,1.0,1.0
42.3524678,-71.5860823,365 Data Centers · MA-250,Eversource,"250 Locke Drive, Marlborough, MA, USA",Individual,2,2.0,64800.0,1979.0,datacenterhawk; datacenters.com,1.0,1.0
42.3547438,-71.0601886,DataBank · BOS1,Markley Group,"1 Summer Street, Boston, MA, USA",Campus,3,0.0,0.0,1978.0,datacenterhawk; datacenters.com,0.6764705882352942,1.0
42.3594198,-71.05643409999999,CenterServ: Boston Data Center,CenterServ,"60 State Street, Boston, MA, USA",Individual,1,,,,datacenters.com,1.0,1.0
42.3650015,-71.1597259,Centersquare · BOS1Featured,Centersquare,"486 Arsenal Way, Watertown, MA, USA",Individual,1,15.0,201590.0,2002.0,datacenterhawk; datacenters.com,1.0,1.0
42.3664226,-71.15924884142905,Not Available,Centersquare,"486 Arsenal Way, Watertown, MA, 2472, USA",Individual,1,15.0,205.0,,datacenters.com,1.0,1.0
42.367344,-71.086759,Lumen: Cambridge 1 Data Center,Lumen,"300 Bent Street, Cambridge, MA, USA",Individual,1,,40000.0,,datacenters.com,1.0,1.0
42.3767118,-71.0797656,CoreSite · BO1,CoreSite,"70 Inner Belt Road, Somerville, MA, USA",Individual,3,10.7,273180.0,1968.0,datacenterhawk; datacenters.com,1.0,1.0
42.3779712,-71.0803289,Evocative · 50 Inner Belt Road,nStar,"50 Inner Belt Road, Somerville, MA, USA",Individual,2,,45000.0,2009.0,datacenterhawk; datacenters.com,1.0,1.0
42.3781298,-71.08152559999999,Cogent Communications: Boston Data Center,Cogent Communications,"59 Inner Belt Road, Somerville, MA, USA",Individual,1,,12000.0,,datacenters.com,1.0,1.0
42.3797942,-83.0610801,iTel Networks Inc.: Detroit Clay St Data Center,iTel Networks Inc.,"1545 Clay Street, Detroit, MI, USA",Individual,1,,,,datacenters.com,1.0,1.0
42.38022354545455,-71.08116016666666,"Krypt: Data Center Boston, MA (BOS1)",,"50 Inner Belt Rd, Somerville, MA, 2143, USA",Individual,1,,,,datacenters.com,1.0,1.0
42.3930054,-71.2653222,Centersquare · BOS1-B,Eversource Energy,"115 Second Avenue, Waltham, MA, USA",Building,2,0.0,71000.0,1960.0,datacenterhawk,1.0,1.0
42.3930594,-71.26541469466284,Centersquare: BOS1-B Waltham Data Center,Centersquare,"115 Second Ave, Waltham, MA, 2451, USA",Individual,1,3.0,53.0,,datacenters.com,1.0,1.0
42.39709206701546,-71.26718514277727,Centersquare: BOS1-A Waltham Data Center,Centersquare,"580 Winter St, Waltham, MA, 2451, USA",Individual,1,2.0,64.0,,datacenters.com,1.0,1.0
42.3972434,-71.2676577,Centersquare · BOS1-AFeatured,Eversource Energy,"580 Winter Street, Waltham, MA, USA",Individual,1,,80759.0,1960.0,datacenterhawk,1.0,1.0
42.40547309999999,-71.0751337,Expedient · Boston,Expedient,"1 Cabot Road, Medford, MA, USA",Individual,1,,38000.0,1989.0,datacenterhawk,1.0,1.0
42.446246,-83.25691499999999,Nexcess · MEL01,Nexcess,"21700 Melrose Avenue, Southfield, MI, USA",Building,2,0.0,26000.0,1956.0,datacenterhawk,1.0,1.0
42.4473561,-83.25671439999999,US Signal · Southfield,US Signal,"21648 Melrose Avenue, Southfield, MI, USA",Individual,1,,,1986.0,datacenterhawk; datacenters.com,1.0,1.0
42.4476843,-83.2626741,EdgeConneX · DET01,EdgeConneX,"21005 Lahser Road, Bldg 4, Southfield, MI, USA",Individual,3,1.0,39900.0,2014.0,datacenterhawk; datacenters.com,1.0,1.0
42.4668463,-83.2346439,123Net · DC3,123Net,"24245 Northwestern Highway, Southfield, MI, USA",Individual,1,1.0,8000.0,1956.0,datacenterhawk; datacenters.com,1.0,1.0
42.4670293,-83.2349622,123Net · DC2,DTE Energy,"24275 Northwestern Highway, Southfield, MI, USA",Individual,1,1.0,8000.0,1959.0,datacenterhawk; datacenters.com,1.0,1.0
42.469869,-83.2598806,365 Data Centers · DT1,365 Data Centers,"24660 Lahser Road, Southfield, MI, USA",Individual,2,0.0,12000.0,1986.0,datacenterhawk; datacenters.com,1.0,1.0
42.470983123383704,-83.23869961104127,Not Available,123NET,"24700 Northwestern Hwy, Southfield, MI, 48075, USA",Individual,1,7.0,136000.0,,datacenters.com,1.0,1.0
42.4716411,-83.2380596,123Net · DC1,123Net,"24700 Northwestern Highway, Southfield, MI, USA",Individual,1,,140000.0,1967.0,datacenterhawk,1.0,1.0
42.4721814,-83.2381101,Lumen: Detroit 1 Data Center,Lumen,"19675 West 10 Mile Road, Southfield, MI, USA",Individual,1,0.018,39357.0,,datacenters.com,1.0,1.0
42.474094,-92.4586355,Cologix · DSM2,Cologix,"1205 Technology Parkway, Cedar Falls, IA, USA",Individual,1,,23136.0,2004.0,datacenterhawk,1.0,1.0
42.512366,-71.2368363,Digital Realty · BOS13,Digital Realty,"55 Middlesex Turnpike, Bedford, MA, USA",Individual,2,0.0,106000.0,1971.0,datacenterhawk; datacenters.com,1.0,1.0
42.5285095,-71.24947689999999,EdgeConneX · BOS01,EdgeConneX,"22 Linell Circle, Billerica, MA, USA",Individual,1,,54700.0,1981.0,datacenterhawk,1.0,1.0
42.5285937,-71.24947227764723,EdgeConnex: BOS01 Boston Data Center,EdgeConnex,"22 Linnell Circle, Billerica, MA, 1821, USA",Individual,1,1.0,54700.0,,datacenters.com,1.0,1.0
42.5330008189695,-83.17709485194119,Everstream: Royal Oak Data Center,Everstream,"4815 Delemere Ave, Royal Oak, MI, 48073, USA",Individual,1,,,,datacenters.com,1.0,1.0
42.5335149,-83.1774782,Liberty Center One · 4815 Delemere Avenue,DTE Energy,"4815 Delemere Avenue, Royal Oak, MI, USA",Individual,2,0.0,21000.0,1970.0,datacenterhawk; datacenters.com,1.0,1.0
42.5371313,-83.0998379,ManagedWay: Detroit Data Center TYM1,ManagedWay,"319 Executive Drive, Troy, MI, USA",Individual,1,1.0,20000.0,,datacenters.com,1.0,1.0
42.5406117,-83.098451,ManagedWay: Detroit Data Center TYM2,ManagedWay,"600 Executive Drive, Troy, MI, USA",Individual,1,4.0,50000.0,,datacenters.com,1.0,1.0
42.5506344,-71.2152533,Equinix · BO2,Equinix,"41 Alexander Road, Billerica, MA, USA",Individual,1,9.25,108336.0,2001.0,datacenterhawk,1.0,1.0
42.5522013,-71.47594500000001,Twin Palms Capital Group · The Point,Twin Palms Capital Group,"812 Constitution Ave, Littleton, MA, USA",Individual,1,,23500.0,2020.0,datacenterhawk,1.0,1.0
42.559588,-83.1932108,Cogent Communications: DTW02 - FNSI - Detroit Data Center,Cogent Communications,"3331 W Big Beaver Rd, Troy, MI, USA",Individual,1,,128526.0,,datacenters.com,1.0,1.0
42.562513,-71.294665,Equinix: BO2 Billerica Data Center,Equinix,"41 Alexander Street, Billerica, MA, USA",Individual,1,,108336.0,,datacenters.com,1.0,1.0
42.596924,-71.3313746,Prov.net/IronTrust Networks: Boston North,Prov.net/IronTrust Networks,"187 Billerica Road, Chelmsford, MA, USA",Individual,1,1.0,8000.0,,datacenters.com,1.0,1.0
42.6303512,-71.3046809,Markley Group · 2 Prince Avenue,Markley Group,"2 Prince Avenue, Lowell, MA, USA",Individual,1,,352914.0,1950.0,datacenterhawk,1.0,1.0
42.6494937,-73.7528012,INOC Data Centers · 80 State Street,INOC Data Centers,"80 State Street, Albany, NY, USA",Individual,1,,4000.0,1984.0,datacenterhawk; datacenters.com,1.0,1.0
42.6500337,-73.7520377,FirstLight: Albany Data Center,FirstLight,"11 North Pearl Street, Albany, NY, USA",Ambiguous/Flagged,2,,,,datacenters.com,0.7368421052631579,0.13333333333333333
42.65139675,-73.7493553466591,Iron Rails Data Centers: Union Station Data Center,Iron Rails Data Centers,"575 Broadway, Albany, NY, 12207, USA",Individual,1,4.0,97000.0,,datacenters.com,1.0,1.0
42.65276939690078,-83.21549532623985,US Signal: Detroit North Data Center,US Signal,"1035 W Entrance Dr, Auburn Hills, MI, 48326, USA",Individual,1,4.0,76.0,,datacenters.com,1.0,1.0
42.6563144,-73.76309250000001,iTel Networks Inc.: Albany Washington Ave Data Center,iTel Networks Inc.,"194 Washington Avenue, Albany, NY, USA",Ambiguous/Flagged,2,,,,datacenters.com,0.575,0.17391304347826086
42.6612545,-73.7474589,Lumen: Albany 1 Data Center,Lumen,"316 North Pearl Street, Albany, NY, USA",Individual,1,,15000.0,,datacenters.com,1.0,1.0
42.685698,-71.20861599999999,TierPoint · AND,TierPoint,"15 Shattuck Road, Andover, MA, USA",Individual,1,,92700.0,1984.0,datacenterhawk; datacenters.com,1.0,1.0
42.68604879999999,-73.8425527,INOC Data Centers · 4 Tower Place,INOC Data Centers,"4 Tower Place, Albany, NY, USA",Individual,1,,,1971.0,datacenterhawk,1.0,1.0
42.68795009999999,-84.64301189999999,Liquid Web: Lansing Data Center - B,Liquid Web,"4428 South Creyts Road, Lansing, MI, USA",Individual,1,13.0,90000.0,,datacenters.com,1.0,1.0
42.6898329,-84.642746,Liquid Web: Lansing Data Center,Liquid Web,"4210 Creyts Road, Lansing, MI, USA",Individual,1,13.0,32000.0,,datacenters.com,1.0,1.0
42.6959327,-71.2109207,NaviSite · 400 Minuteman Road,NaviSite,"400 Minuteman Road, Andover, MA, USA",Individual,1,6.0,56000.0,2000.0,datacenterhawk; datacenters.com,1.0,1.0
42.7454425,-73.7591886,ColoHouse · Albany,Colohouse,"175 Old Loudon Road, Latham, NY, USA",Individual,2,,12000.0,1960.0,datacenterhawk; datacenters.com,1.0,1.0
42.7460966,-73.6838664,Iron Rails Data Centers: 701 River Street Data Center,,"701 River Street, Troy, NY, USA",Individual,1,,,,datacenters.com,1.0,1.0
42.7631305,-71.24183750000002,Dynamic Internet: SALEM-NH,Dynamic Internet,"10 Delaware Drive, Salem, NH, USA",Individual,1,,12000.0,,datacenters.com,1.0,1.0
42.77008057948009,-84.50444299255582,Everstream: East Lansing Data Center,Everstream,"1515 Turf Ln, East Lansing, MI, 48823, USA",Individual,1,,,,datacenters.com,1.0,1.0
42.8253294,-85.6726642,US Signal · Grand Rapids South,US Signal,"400 76th St. SW, Byron Center, MI, USA",Campus,2,0.0,0.0,2009.0,datacenterhawk; datacenters.com,1.0,1.0
42.8254201,-85.6728083,123Net · DC4,Consumers Energy,"400 76th St. SW, Suite 12, Byron Center, MI, USA",Individual,1,0.6,,2009.0,datacenterhawk,1.0,1.0
42.8495542,-106.3262379,Mountain West Technology Networks: Central Wyoming - Casper Data Center,,"123 W 1st St, Casper, WY, USA",Individual,1,,3219.0,,datacenters.com,1.0,1.0
42.8523471,-85.560092,Switch · GRAND RAPIDS 2,Switch,"6100 E Paris Ave S, Grand Rapids, MI, USA",Campus,4,440.0,1755248.0,1989.0,datacenterhawk,0.7600170502983802,0.5454545454545454
