unique_key,source,name,provider,streetaddress,city,zipcode,state,country,whitespace,area,yearbuilt,power,scale,certifications,url,power_standardized,area_standardized,full_address,latitude,longitude
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/43830-devin-shafron-dr/,datacentermap,43830 Devin Shafron Drive (IAD24),Digital Realty,43830 Devin Shafron Drive,Ashburn,20147,VA,USA,"57,700 sq.f.","113,300 sq.f.",2011,6.8 MW,,"Tier 3, DSS, PCI Certified, ISO27001 Certified, LEED Silver, ISO9001 Certified, ISO14001 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/43830-devin-shafron-dr/,6.8,113300.0,"43830 Devin Shafron Drive, Ashburn, VA, 20147, USA",39.00433355,-77.48434988769773
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/ashburn-wdc1/,datacentermap,Centersquare Ashburn Campus,Evoque,21561-21571 Beaumeade Circle,Ashburn,20147,VA,USA,"164,453 sq.f.","164,453 sq.f.",,10 MW,Enterprise,"DSS PCI Certified, ISAE3402 Type 2 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 1 Certified",https://www.datacentermap.com/usa/virginia/ashburn/ashburn-wdc1/,10.0,164453.0,"21561-21571 Beaumeade Circle, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44100-digital-loudoun-plaza/,datacentermap,44100 Digital Loudoun Plaza (IAD38),Digital Realty,44100 Digital Loudoun Plaza,Ashburn,20147,VA,USA,"115,100 sq.f.","226,000 sq.f.",,16.9 MW,,"DSS, PCI Certified, ISO27001 Certified, HIPAA, ISO9001 Certified, ISO14001 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified, NIST 800-53 Security",https://www.datacentermap.com/usa/virginia/ashburn/44100-digital-loudoun-plaza/,16.9,226000.0,"44100 Digital Loudoun Plaza, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44274-round-table-plaza-bldg-l/,datacentermap,"44274 Round Table Plaza, Bldg L (IAD39)",Digital Realty,44274 Round Table Plaza,Ashburn,20147,VA,USA,"1,057,000 sq.f.","469,600 sq.f.",2017,96.3 MW,,"DSS PCI Certified, ISO27001 Certified, ISO9001 Certified, ISO14001 Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/44274-round-table-plaza-bldg-l/,96.3,,"44274 Round Table Plaza, Ashburn, VA, 20147, USA",39.007636399999996,-77.46747246332666
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44461-chilum-place/,datacentermap,44461 Chilum Place (ACC6),Digital Realty,44461 Chilum Place,Ashburn,20147,VA,USA,"222,000 sq.f.","135,100 sq.f.",,26 MW,,"DSS, PCI Certified, ISO27001 Certified, LEED Silver, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/44461-chilum-place/,26.0,222000.0,"44461 Chilum Place, Ashburn, VA, 20147, USA",39.021026500000005,-77.46357334235407
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44480-hastings-drive/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/44480-hastings-drive/,,,None,44.933143,7.540121
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/cologix-ash1-s/,datacentermap,Cologix ASH1-S,Cologix,21745 Beaumeade Circle,Ashburn,20147,VA,USA,"455,000 sq.f.","455,000 sq.f.",,120 MW,Hyperscale,Tier 3,https://www.datacentermap.com/usa/virginia/ashburn/cologix-ash1-s/,,455000.0,"21745 Beaumeade Circle, Ashburn, VA, 20147, USA",39.017194121511416,-77.45772274352643
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/21625-gresham-drive/,datacentermap,21625 Gresham Drive (ACC7),Digital Realty,21625 Gresham Drive,Ashburn,20147,VA,USA,"259,200 sq.f.","446,000 sq.f.",,41.6 MW,,"DSS, PCI Certified, ISO27001 Certified, LEED Gold, SOC 1 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/21625-gresham-drive/,41.6,446000.0,"21625 Gresham Drive, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44521-hastings-drive/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/44521-hastings-drive/,,,None,44.933143,7.540121
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/43940-digital-loudoun-plaza/,datacentermap,44060 Digital Loudoun Plaza (IAD37),Digital Realty,"44060 Digital Loudoun Plaza, Building G",Ashburn,20147,VA,USA,"169,200 sq.f.","284,000 sq.f.",,19.8 MW,,"DSS PCI Certified, ISO27001 Certified, ISO9001 Certified, ISO14001 Certified, ISO50001 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/43940-digital-loudoun-plaza/,19.8,284000.0,"44060 Digital Loudoun Plaza, Building G, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44520-hastings-acc3/,datacentermap,44520 Hastings (ACC3),Digital Realty,44520 Hastings Dr,Ashburn,20147,VA,USA,"146,999 sq.ft.","85,300 sq.ft.",,13.9 MW,,ISO27001 Certified,https://www.datacentermap.com/usa/virginia/ashburn/44520-hastings-acc3/,13.9,146999.0,"44520 Hastings Dr, Ashburn, VA, 20147, USA",39.019760250000004,-77.4600525764217
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44490-chillum-acc2/,datacentermap,44490 Chillum (ACC2),Digital Realty,44490 Chillum Place,Ashburn,20147,VA,USA,"56,800 sq.f.",,,10.4 MW,,ISO27001 Certified,https://www.datacentermap.com/usa/virginia/ashburn/44490-chillum-acc2/,10.4,56800.0,"44490 Chillum Place, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/21745-sir-timothy-acc9/,datacentermap,21745 Sir Timothy (ACC9),Digital Realty,21745 Sir Timothy Dr,Ashburn,20147,VA,USA,"185,500 sq.f.",,,28.8 MW,,"DSS PCI Certified, ISO27001 Certified, SOC 1 Type II Certified, SOC 2 SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/21745-sir-timothy-acc9/,28.8,185500.0,"21745 Sir Timothy Dr, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44372-round-table-plaza-bldg-m/,datacentermap,"44372 Round Table Plaza, Bldg M (IAD40)",Digital Realty,44372 Round Table Plaza,Ashburn,20147,VA,USA,"69,600 sq.f.","69,600 sq.f.",2017,24 MW,,"DSS PCI Certified, ISO27001 Certified, ISO9001 Certified, ISO14001 Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/44372-round-table-plaza-bldg-m/,24.0,69600.0,"44372 Round Table Plaza, Ashburn, VA, 20147, USA",39.00649395,-77.46698154587386
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/43780-digital-loudoun-bldg-h/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/43780-digital-loudoun-bldg-h/,,,None,44.933143,7.540121
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/21744-sir-timothy-acc10/,datacentermap,21744 Sir Timothy (ACC10),Digital Realty,21744 Sir Timothy Dr,Ashburn,20147,VA,USA,"174,800 sq.f.",,,27 MW,,"DSS PCI Certified, ISO27001 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/21744-sir-timothy-acc10/,27.0,174800.0,"21744 Sir Timothy Dr, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/43915-devin-shafron-drive/,datacentermap,43881 Devin Shafron Drive (IAD12),Digital Realty,43881 Devin Shafron Drive,Ashburn,20147,VA,USA,"57,100 sq.f.","180,000 sq.f.",2001,9 MW,,DSS PCI Certified ISO27001 Certified ISO9001 Certified ISO14001 Certified SOC 2 Type II Certified SOC 3 Type 2 Certified,https://www.datacentermap.com/usa/virginia/ashburn/43915-devin-shafron-drive/,9.0,180000.0,"43881 Devin Shafron Drive, Ashburn, VA, 20147, USA",39.00202325,-77.48334694621568
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/43791-devin-shafron-drive/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/43791-devin-shafron-drive/,,,None,44.933143,7.540121
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/43881-devin-shafron-drive/,datacentermap,43940 Digital Loudoun Plaza (IAD35),Digital Realty,43940 Digital Loudoun Plaza,Ashburn,20147,VA,USA,"223,800 sq.f.","392,000 sq.f.",2013,26.4 MW,,"DSS, PCI Certified, ISO27001 Certified, LEED Silver, ISO9001 Certified, ISO14001 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/43881-devin-shafron-drive/,26.4,392000.0,"43940 Digital Loudoun Plaza, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44540-round-table-plaza-iad73/,datacentermap,44540 Round Table Plaza (IAD73),Digital Realty,44540 Round Table Plz,Ashburn,20147,VA,USA,"69,700 sq.f.",,,16 MW,,"ISO27001 Certified, ISO9001 Certified, ISO14001 Certified",https://www.datacentermap.com/usa/virginia/ashburn/44540-round-table-plaza-iad73/,16.0,69700.0,"44540 Round Table Plz, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44470-chilum-place-iad18/,datacentermap,44470 Chilum Place (IAD18),Digital Realty,44470 Chilum Place,Ashburn,20147,VA,USA,"95,400 sq.f.",,,,,,https://www.datacentermap.com/usa/virginia/ashburn/44470-chilum-place-iad18/,,95400.0,"44470 Chilum Place, Ashburn, VA, 20147, USA",39.0220753,-77.46078439252335
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/43831-devin-shafron-iad13/,datacentermap,43831 Devin Shafron (IAD13),Digital Realty,43831 Devin Shafron Dr,Ashburn,20147,VA,USA,"117,000 sq.f.","117,071 sq.f.",2001,,,,https://www.datacentermap.com/usa/virginia/ashburn/43831-devin-shafron-iad13/,,117071.0,"43831 Devin Shafron Dr, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/22124-broderick-drive-r/,datacentermap,"22124 Broderick Drive, Bldg R (IAD42)",Digital Realty,22124 Broderick Drive (Bldg R),Ashburn,20147,VA,USA,"208,200 sq.f.","208,200 sq.f.",2021,48 MW,,DSS PCI Certified ISO27001 Certified ISO9001 Certified ISO14001 Certified SOC 2 Type II Certified SOC 3 Type 2 Certified,https://www.datacentermap.com/usa/virginia/ashburn/22124-broderick-drive-r/,48.0,208200.0,"22124 Broderick Drive (Bldg R), Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/21362-smith-switch-acc8/,datacentermap,21362 Smith Switch (ACC8),Digital Realty,21362 Smith Switch Rd,Ashburn,20147,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/21362-smith-switch-acc8/,,,"21362 Smith Switch Rd, Ashburn, VA, 20147, USA",39.02423835888986,-77.46332830188824
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44060-digital-loudoun-plaza/,datacentermap,43915 Devin Shafron (IAD15),GI Property Management,43915 Devin Shafron Drive,Ashburn,20147,VA,USA,,,,230.0,,,https://www.datacentermap.com/usa/virginia/ashburn/44060-digital-loudoun-plaza/,,,"43915 Devin Shafron Drive, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/44751-round-table-plaza-p/,datacentermap,"44751 Round Table Plaza, Bldg P (IAD41)",Digital Realty,44751 Round Table Plaza (Bldg P),Ashburn,20147,VA,USA,257,,,,,DSS PCI Certified ISO27001 Certified ISO9001 Certified ISO14001 Certified SOC 2 Type II Certified SOC 3 Type 2 Certified,https://www.datacentermap.com/usa/virginia/ashburn/44751-round-table-plaza-p/,,257.0,"44751 Round Table Plaza (Bldg P), Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/ntt-ashburn-va3/,datacentermap,NTT Ashburn VA3,NTT Global Data Centers,21583 Megawatt Drive,Ashburn,20147,VA,USA,"112,000 sq.f.","245,000 sq. ft.",,16 MW,,"DSS PCI Certified, ISO27001 Certified, LEED Gold, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/ntt-ashburn-va3/,16.0,245000.0,"21583 Megawatt Drive, Ashburn, VA, 20147, USA",39.018298200000004,-77.47261253853245
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/ragingwire-ashburn/,datacentermap,NTT Ashburn VA1,NTT Global Data Centers,44664 Guilford Drive,Ashburn,20147,VA,USA,"64,723 sq.f.","150,000 sq. ft.",2000,12.6 MW,,"Tier 4, DSS, PCI Certified, ISO27001 Certified, SAS70 Type 2 Certified, LEED Gold, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/ragingwire-ashburn/,12.6,150000.0,"44664 Guilford Drive, Ashburn, VA, 20147, USA",39.022754899999995,-77.45482557908068
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/ntt-ashburn-va2/,datacentermap,NTT Ashburn VA2,NTT Global Data Centers,44610 Guilford Drive,Ashburn,20147,VA,USA,"70,000 sq.f.","140,000 sq. ft.",,14 MW,,"DSS PCI Certified, ISO27001 Certified, LEED Gold, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/ntt-ashburn-va2/,14.0,140000.0,"44610 Guilford Drive, Ashburn, VA, 20147, USA",39.02500505,-77.45764229329731
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/element-critical-va1/,datacentermap,Element Critical Northern Virginia,Element Critical,7990 Quantum Dr,Vienna,22182,VA,USA,"200,000 sq.f.","70,000 sq.f.",,10 MW,,"Tier 3, DSS, PCI Certified, ISO27001 Certified, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/virginia/ashburn/element-critical-va1/,10.0,200000.0,"7990 Quantum Dr, Vienna, VA, 22182, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/h5dc-ashburn/,datacentermap,H5 Data Centers Ashburn,H5 Data Centers,21800 Beaumeade Cir,Ashburn,20147,VA,USA,"255,000 sq.f.","70,000 sq.f.",,20 MW,Enterprise,"Tier 3, ISO27001 Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/virginia/ashburn/h5dc-ashburn/,20.0,255000.0,"21800 Beaumeade Cir, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/aligned-iad-02/,datacentermap,Aligned IAD-02,Aligned Data Centers,21821 Uunet Drive,Ashburn,20147,VA,USA,"438,460 sq.f.","283,023 sq.f.",2020,120 MW,,"DSS, PCI Compliant, ISO27001 Certified, HIPAA, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, HITECH, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/aligned-iad-02/,,438460.0,"21821 Uunet Drive, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc11/,datacentermap,Equinix DC11,Equinix,21721 Filigree Court,Ashburn,20147,VA,USA,"116,835 sq.f.",,,,,"DSS, PCI Certified, ISO27001 Certified, LEED Silver, HIPAA, ISO22301 Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc11/,,116835.0,"21721 Filigree Court, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-ashburn2/,datacentermap,Equinix DC2,Equinix,21715 Filigree Court,Ashburn,20147,VA,USA,"118,445 sq.f.",,,,,"DSS, PCI Certified, ISO27001 Certified, HIPAA, ISO22301 Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/equinix-ashburn2/,,118445.0,"21715 Filigree Court, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/intergateashburn/,datacentermap,SDC Ashburn A,Sabey Data Center Properties LLC,21741 Red Rum Dr,Ashburn,20147,VA,USA,,,,36 MW,,"Tier 3, DSS, PCI Certified, ISO27001 Certified, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified, SSAE 18 Audited, HITECH",https://www.datacentermap.com/usa/virginia/ashburn/intergateashburn/,36.0,,"21741 Red Rum Dr, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc21/,datacentermap,Equinix DC21,Equinix,22175 Beaumeade Circle,Ashburn,20147,VA,USA,"103,668 sq.f.",,,,,"DSS, PCI Certified, ISO27001 Certified, HIPAA, ISO22301 Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc21/,,103668.0,"22175 Beaumeade Circle, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc12/,datacentermap,Equinix DC12,Equinix,44790 Performance Circle,Ashburn,20147,VA,USA,"114,328 sq.f.",,,,,"DSS, PCI Certified, ISO27001 Certified, LEED Gold, HIPAA, ISO22301 Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc12/,,114328.0,"44790 Performance Circle, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/aligned-iad-01/,datacentermap,Aligned IAD-01,Aligned Data Centers,21890 Uunet Drive,Ashburn,20147,VA,USA,"370,000 sq.f.","370,000 sq.f.",2019,60 MW,,"DSS, PCI Compliant, ISO27001 Certified, HIPAA, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, HITECH, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/aligned-iad-01/,60.0,370000.0,"21890 Uunet Drive, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-ashburn1/,datacentermap,Equinix DC1,Equinix,21711 Filigree Court,Ashburn,20147,VA,USA,"19,934 sq.f.",,,,,"DSS, PCI Certified, ISO27001 Certified, HIPAA, ISO22301 Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/equinix-ashburn1/,,19934.0,"21711 Filigree Court, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-ashburn4/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/equinix-ashburn4/,,,None,,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/latisys-ashburn/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/latisys-ashburn/,,,None,,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc10/,datacentermap,Equinix DC10,Equinix,21551 Beaumeade Circle,Ashburn,20147,VA,USA,"84,829 sq.f.",,,,,"DSS, PCI Certified, ISO27001 Certified, LEED Gold, HIPAA, ISO22301 Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc10/,,84829.0,"21551 Beaumeade Circle, Ashburn, VA, 20147, USA",39.02101975,-77.45151658024605
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/att-21571-beaumeade/,datacentermap,Centersquare - Ashburn IAD4-A,Centersquare,21571 Beaumeade Circle,Ashburn,20147,VA,USA,"98,387 sq.f.","51,400 sq.f.",,1.5 MW,,"Tier 3, DSS, PCI Certified, ISO27001 Certified, ISAE3402 Type 2 Certified, SOC 1 Type I Certified, SOC 2 Type I Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/virginia/ashburn/att-21571-beaumeade/,1.5,98387.0,"21571 Beaumeade Circle, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc5/,datacentermap,Equinix DC5,Equinix,21701 Filigree Court,Ashburn,20147,VA,USA,"57,545 sq.f.",,,,,"DSS PCI Certified, ISO27001 Certified, HIPAA, ISO22301 Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc5/,,57545.0,"21701 Filigree Court, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/qts-ash3-dc1/,datacentermap,QTS Ashburn 3 DC1,QTS Data Centers,22291 Shellhorn Road,Ashburn,20147,VA,USA,"300,000 sq.f.","195,000 sq.f.",,42 MW,,"DSS, PCI Certified, ISO27001 Certified, ISO22301 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/virginia/ashburn/qts-ash3-dc1/,42.0,300000.0,"22291 Shellhorn Road, Ashburn, VA, 20147, USA",39.02040604668148,-77.49836920060885
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/att-21561-beaumeade/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/att-21561-beaumeade/,,,None,44.933143,7.540121
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/deft-iad1-ashburn/,datacentermap,Deft Ashburn,Deft,43830 Devin Shafron Dr,Ashburn,20147,VA,USA,"113,300 sq.f.","113,300 sq.f.",,"10,000 kW",,"LEED Silver, SOC2, SOC3, PCI-DSS, ISO 9001, ISO 14001, ISO 27001",https://www.datacentermap.com/usa/virginia/ashburn/deft-iad1-ashburn/,10.0,113300.0,"43830 Devin Shafron Dr, Ashburn, VA, 20147, USA",39.00433355,-77.48434988769773
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc15/,datacentermap,Equinix DC15,Equinix,44780 Performance Circle,Ashburn,20147,VA,USA,"202,666 sq.f.",,,,,"DSS, PCI Certified, ISO27001 Certified, HIPAA, ISO22301 Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc15/,,202666.0,"44780 Performance Circle, Ashburn, VA, 20147, USA",39.02250015,-77.45025584999999
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc13/,datacentermap,Equinix DC13,Equinix,21830 Uunet Way,Ashburn,20147,VA,USA,"75,000 sq.f.",,,,,"DSS, PCI Certified, ISO27001 Certified, HIPAA, ISO22301 Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc13/,,75000.0,"21830 Uunet Way, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/edgecore-ashburn-as01/,datacentermap,EdgeCore Ashburn AS01,EdgeCore,45865 Maries Road,Sterling,20166,VA,USA,"348,000 sq.f.",,,72 MW,,,https://www.datacentermap.com/usa/virginia/ashburn/edgecore-ashburn-as01/,72.0,348000.0,"45865 Maries Road, Sterling, VA, 20166, USA",39.0225683,-77.41394954806844
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/databank-iad3/,datacentermap,DataBank IAD3 - Ashburn Campus,DataBank,21630 Red Rum Drive,Ashburn,20147,VA,USA,"218,920 sq.f.",,,40 MW,,"DSS, PCI Compliant, ISO27001 Certified, HIPAA, SSAE 18 Audited",https://www.datacentermap.com/usa/virginia/ashburn/databank-iad3/,40.0,218920.0,"21630 Red Rum Drive, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc16/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc16/,,,None,44.933143,7.540121
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/qts-ash3-dc2/,datacentermap,QTS Ashburn 3 DC2,QTS Data Centers,22271 Shellhorn Road,Ashburn,20147,VA,USA,"300,000 sq.f.","195,000 sq.f.",,42 MW,,"DSS PCI Certified, ISO27001 Certified, ISO22301 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/virginia/ashburn/qts-ash3-dc2/,42.0,300000.0,"22271 Shellhorn Road, Ashburn, VA, 20147, USA",39.02040604668148,-77.49836920060885
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/remington-technology-park/,datacentermap,Remington Technology Park,PointOne,6980 Helm Dr,Ashburn,22734,VA,USA,,234-acre site,,425 MW,Hyperscale,,https://www.datacentermap.com/usa/virginia/ashburn/remington-technology-park/,,234.0,"6980 Helm Dr, Ashburn, VA, 22734, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/microsoft-compass-creek-campus/,datacentermap,Microsoft Compass Creek Campus,Microsoft,19515-19540 Compass Creek Pkwy,Ashburn,,VA,USA,,,,180 MW,,,https://www.datacentermap.com/usa/virginia/ashburn/microsoft-compass-creek-campus/,,,"19515-19540 Compass Creek Pkwy, Ashburn, VA, None, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/powerhouse-abx1/,datacentermap,CyrusOne NVA14,CyrusOne Data Centers,21529 Beaumeade Circle,Ashburn,20147,VA,USA,435600 sq.f.,"265,850 sq.f.",2023,60 MW,,,https://www.datacentermap.com/usa/virginia/ashburn/powerhouse-abx1/,60.0,435600.0,"21529 Beaumeade Circle, Ashburn, VA, 20147, USA",39.02088128469883,-77.45356477611843
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/quantum-connect/,datacentermap,Quantum Connect,PowerHouse Data Centers,22001 Loudoun County Pkwy,Ashburn,20147,VA,USA,,,,20 MW,,,https://www.datacentermap.com/usa/virginia/ashburn/quantum-connect/,20.0,,"22001 Loudoun County Pkwy, Ashburn, VA, 20147, USA",,
Virginia_Ashburn_https://www.datacentermap.com/usa/virginia/ashburn/vantage-va3-ashburn-iii-campus/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/virginia/ashburn/vantage-va3-ashburn-iii-campus/,,,None,44.933143,7.540121
