unique_key,source,name,provider,streetaddress,city,zipcode,state,country,whitespace,area,yearbuilt,power,scale,certifications,url,power_standardized,area_standardized,full_address,latitude,longitude
volico-mia1-miami,datacenters.com,Volico Data Center: MIA1 - Miami Data Center,Volico,100 Biscayne Boulevard,Miami,,FL,USA,5005 sqft total space,5005 sqft colocation space,,,,,https://www.datacenters.com/volico-mia1-miami,,5005.0,"100 Biscayne Boulevard, Miami, FL, None, USA",,
edgeconnex-ric01-richmond,datacenters.com,EdgeConnex: RIC01 Richmond Data Center,EdgeConnex,1450 East Parham Road suite c,Richmond,23228,VA,USA,16279 sqft total space,16279 sqft,,1.0 MW total power,,"HIPAA, ISO 27001, PCI DSS, SOC 2 Type 2",https://www.datacenters.com/edgeconnex-ric01-richmond,1.0,16279.0,"1450 East Parham Road suite c, Richmond, VA, 23228, USA",,
evocative-los-angeles-lax2,datacenters.com,Evocative: Los Angeles Data Center (LAX2),,600 West 7th Street,Los Angeles,,CA,USA,490000 sqft total space,30000 sqft colocation space,,30.0 MW total power,,"HIPAA, ISAE-3402, PCI DSS, SOC 2 Type 2, SOC 3, SSAE 16 Type 1, SSAE 18",https://www.datacenters.com/evocative-los-angeles-lax2,30.0,,"600 West 7th Street, Los Angeles, CA, None, USA",,
rack59-oklahoma,datacenters.com,RACK59 Data Center: Oklahoma Data Center,,7725 West Reno Avenue,Oklahoma City,,OK,USA,250000 sqft total space,15000 sqft colocation space,,40.0 MW total power,,SOC 2 Type 2,https://www.datacenters.com/rack59-oklahoma,40.0,250000.0,"7725 West Reno Avenue, Oklahoma City, OK, None, USA",,
edgeconnex-mia02-miami,datacenters.com,Not Available,EdgeConnex,475 Northeast 185th Street,Miami,,FL,USA,65518 sqft total space,65518 sqft,,6.0 MW,Enterprise,"HIPAA, ISO 27001, PCI DSS, SOC 2 Type 2",https://www.datacenters.com/edgeconnex-mia02-miami,6.0,65518.0,"475 Northeast 185th Street, Miami, FL, None, USA",,
centerserv-orlando,datacenters.com,CenterServ: Orlando Data Center,CenterServ,618 East South Street,Orlando,,FL,USA,,,,,,"ISO 14001, ISO 27001, PCI DSS, SOC 2",https://www.datacenters.com/centerserv-orlando,,,"618 East South Street, Orlando, FL, None, USA",,
centerserv-tulsa,datacenters.com,CenterServ: Tulsa Data Center,CenterServ,321 South Boston Avenue,Tulsa,,OK,USA,,,,,,,https://www.datacenters.com/centerserv-tulsa,,,"321 South Boston Avenue, Tulsa, OK, None, USA",,
cbre-1001-brinton-rd,datacenters.com,CBRE: 1001 Brinton Rd Data Center,,1001 Brinton Rd,Pittsburgh,,PA,USA,,,,,,,https://www.datacenters.com/cbre-1001-brinton-rd,,,"1001 Brinton Rd, Pittsburgh, PA, None, USA",,
dc-mining-davenport-ia,datacenters.com,"DC Mining: Davenport, IA","DC Mining, LLC",nan,Davenport,,IA,USA,12600 sqft total space,12600 sqft,,6.0 MW,,,https://www.datacenters.com/dc-mining-davenport-ia,6.0,12600.0,"Davenport, IA, None, USA",,
iron-mountain-chi-1-chicago,datacenters.com,Iron Mountain Data Centers: CHI-1 - Chicago Data Center,Iron Mountain,1680 Touhy Avenue,Des Plaines,,IL,USA,315000 sqft,315000 sqft,2025.0,36.0 MW,Hyperscale,,https://www.datacenters.com/iron-mountain-chi-1-chicago,36.0,315000.0,"1680 Touhy Avenue, Des Plaines, IL, None, USA",,
pointone-remington-technology-park,datacenters.com,PointOne: Remington Technology Park,,12270 Lucky Hill Road,Remington,,VA,USA,,,,50.0 MW,,,https://www.datacenters.com/pointone-remington-technology-park,50.0,,"12270 Lucky Hill Road, Remington, VA, None, USA",,
inap-los-angeles-1,datacenters.com,INAP: Los Angeles 1 Data Center,INAP,3690 Redondo Beach Avenue,Redondo Beach,,CA,USA,100700 sqft total space,100700 sqft colocation space,,,,"HIPAA, LEED, PCI DSS, SOC 2 Type 2",https://www.datacenters.com/inap-los-angeles-1,,100700.0,"3690 Redondo Beach Avenue, Redondo Beach, CA, None, USA",,
hivelocity-tpa2-tampa,datacenters.com,Hivelocity: TPA2 Tampa Data Center,Hivelocity,5908 Hampton Oaks Parkway suite d,Tampa,,FL,USA,30200 sqft total space,30200 sqft colocation space,,,,"HIPAA, ISAE-3402, PCI DSS, SOC 2 Type 1, SOC 2 Type 2, SSAE 16 Type 1, SSAE 16 Type 2",https://www.datacenters.com/hivelocity-tpa2-tampa,,30200.0,"5908 Hampton Oaks Parkway suite d, Tampa, FL, None, USA",,
ntt-global-hi1-hillsboro,datacenters.com,NTT Global Data Centers: HI1 Hillsboro Data Center,NTT Global Data Centers,4050 NE Evergreen Rd,Hillsboro,97124,OR,USA,138000 sqft,138000 sqft,,36.0 MW,,"HIPAA, ISO 27001, ISO 50001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/ntt-global-hi1-hillsboro,36.0,138000.0,"4050 NE Evergreen Rd, Hillsboro, OR, 97124, USA",45.54955855,-122.93738715328283
colohouse-miami,datacenters.com,Colohouse: Miami Data Center,Colohouse,36 Northeast 2nd Street,Miami,,FL,USA,24000 sqft total space,24000 sqft colocation space,,10.0 MW total power,,,https://www.datacenters.com/colohouse-miami,10.0,24000.0,"36 Northeast 2nd Street, Miami, FL, None, USA",,
colohouse-new-york,datacenters.com,Colohouse: New York Data Center,Colohouse,1 Ramland Rd,Orangeburg,,NY,USA,230000 sqft total space,230000 sqft colocation space,,5.0 MW total power,,SOC 2,https://www.datacenters.com/colohouse-new-york,5.0,230000.0,"1 Ramland Rd, Orangeburg, NY, None, USA",,
krypt-dallas-tx-dal1,datacenters.com,"Krypt: Data Center Dallas, TX (DAL1)",,2800 Summit Ave,Plano,75074,TX,USA,,,,,,,https://www.datacenters.com/krypt-dallas-tx-dal1,,,"2800 Summit Ave, Plano, TX, 75074, USA",33.00975493708304,-96.67843228299641
zayo-phoenix-arizona,datacenters.com,"Zayo: Phoenix, Arizona",Zayo,3110 N Central Ave suite 151,Phoenix,85012,AZ,USA,,,,,,,https://www.datacenters.com/zayo-phoenix-arizona,,,"3110 N Central Ave suite 151, Phoenix, AZ, 85012, USA",,
amazon-aws-lake-anna-tech-campus,datacenters.com,Not Available,Amazon AWS,Kentucky Springs Rd,Mineral,23117,VA,USA,,,,,,,https://www.datacenters.com/amazon-aws-lake-anna-tech-campus,,,"Kentucky Springs Rd, Mineral, VA, 23117, USA",,
compass-compass-phx-ii-campus,datacenters.com,Compass Datacenters: Compass PHX II Campus,,W Peoria Ave & North El Mirage Road,El Mirage,85335,AZ,USA,,,,,,,https://www.datacenters.com/compass-compass-phx-ii-campus,,,"W Peoria Ave & North El Mirage Road, El Mirage, AZ, 85335, USA",,
megaport-coresite-sv1,datacenters.com,Megaport: Coresite SV1 Data Center,,55 South Market Street,San Jose,,CA,USA,,,,,,,https://www.datacenters.com/megaport-coresite-sv1,,,"55 South Market Street, San Jose, CA, None, USA",,
centersquare-dfw1-c-fort-worth,datacenters.com,Centersquare: DFW1-C Fort Worth Data Center,Centersquare,14902 FAA Blvd,Fort Worth,76155,TX,USA,34 sqft total space,34 sqft colocation space,,4.0 MW total power,"Hyperscale, Enterprise, Cloud","ISO 27001, PCI DSS, SOC 1, SOC 2",https://www.datacenters.com/centersquare-dfw1-c-fort-worth,4.0,34.0,"14902 FAA Blvd, Fort Worth, TX, 76155, USA",32.83218194446422,-97.04268291164115
lumen-hayward-1,datacenters.com,Lumen: Hayward 1 Data Center,Lumen,23965 Connecticut St,Hayward,,CA,USA,8000 sqft total space,8000 sqft,,,,"HIPAA, ISO 27001, PCI DSS, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/lumen-hayward-1,,8000.0,"23965 Connecticut St, Hayward, CA, None, USA",,
oracle-us-gov-east-us-langley-1,datacenters.com,Oracle: US Gov East us-langley-1,Oracle,nan,Ashburn,,VA,USA,,,,,,"FedRAMP, FIPS-140, HIPAA, HITRUST CSF, ISO 27001, ISO 9001, ISO/IEC 20000, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/oracle-us-gov-east-us-langley-1,,,"Ashburn, VA, None, USA",,
mod-mission-critical-ken1-ziply-kennewick-wa-pop,datacenters.com,,,nan,nan,,Nan,nan,,,,,,,https://www.datacenters.com/mod-mission-critical-ken1-ziply-kennewick-wa-pop,,,None,44.933143,7.540121
flexential-salt-lake-city-millcreek,datacenters.com,Flexential: Salt Lake City - Millcreek Data Center,Flexential,3949 South 200 East suite b1,Salt Lake City,84115,UT,USA,36000 sqft total space,14713 sqft colocation space,,1.0 MW total power,,"NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/flexential-salt-lake-city-millcreek,1.0,36000.0,"3949 South 200 East suite b1, Salt Lake City, UT, 84115, USA",,
limestone-networks-slc1-slc,datacenters.com,Limestone Networks: SLC1 SLC Data Center,Limestone Networks,179 Social Hall Avenue,Salt Lake City,,UT,USA,,,,,,"PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SSAE 18",https://www.datacenters.com/limestone-networks-slc1-slc,,,"179 Social Hall Avenue, Salt Lake City, UT, None, USA",,
amazon-aws-45259-sterling,datacenters.com,Amazon AWS: 45259 Sterling,Amazon AWS,45259 West Severn Way,Sterling,,VA,USA,146000 sqft total space,146000 sqft,,,,"ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/amazon-aws-45259-sterling,,146000.0,"45259 West Severn Way, Sterling, VA, None, USA",,
madeit-columbus,datacenters.com,MadeIt: Columbus Data Center,,nan,Columbus,,OH,USA,86000 sqft total space,,,50.0 MW total power,,"PCI DSS, SSAE 16 Type 1",https://www.datacenters.com/madeit-columbus,50.0,86000.0,"Columbus, OH, None, USA",,
zenlayer-sea1-seattle,datacenters.com,Zenlayer: SEA1 Seattle Data Center,Zenlayer,3433 South 120th Place,Tukwila,98168,WA,USA,,,,,,"FISMA, PCI DSS",https://www.datacenters.com/zenlayer-sea1-seattle,,,"3433 South 120th Place, Tukwila, WA, 98168, USA",47.493320600000004,-122.28886403470332
lumen-cincinnati-3,datacenters.com,Lumen: Cincinnati 3 Data Center,Lumen,1428 West 8th Street,Cincinnati,,OH,USA,50000 sqft total space,5129 sqft colocation space,,,,"HIPAA, ISO 27001, PCI DSS, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/lumen-cincinnati-3,,50000.0,"1428 West 8th Street, Cincinnati, OH, None, USA",,
lumen-worcester-1,datacenters.com,Lumen: Worcester 1 Data Center,Lumen,504 Interchange Blvd,Newark,,DE,USA,17440 sqft total space,3300 sqft colocation space,,,,"HIPAA, ISO 27001, PCI DSS, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/lumen-worcester-1,,17440.0,"504 Interchange Blvd, Newark, DE, None, USA",,
mod-mission-critical-po2-flexential-hillsboro-2-pop,datacenters.com,MOD Mission Critical: PO2 - Flexential Hillsboro 2 Data Center PoP,MOD Mission Critical,5737 Northeast Huffman Street,Hillsboro,,OR,USA,242683 sqft total space,50157 sqft colocation space,,18.0 MW total power,,"HITRUST CSF, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/mod-mission-critical-po2-flexential-hillsboro-2-pop,18.0,242683.0,"5737 Northeast Huffman Street, Hillsboro, OR, None, USA",,
lumen-dallas-2,datacenters.com,Lumen: Dallas 2 Data Center,Lumen,1950 Stemmons Freeway,Dallas,,TX,USA,28220 sqft total space,6253 sqft colocation space,,12.0 MW total power,,"HIPAA, ISO 27001, PCI DSS, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/lumen-dallas-2,12.0,28220.0,"1950 Stemmons Freeway, Dallas, TX, None, USA",,
amazon-aws-44854-interconnection,datacenters.com,Amazon AWS: 44854 Interconnection,Amazon AWS,44854 Interconnection Plz,Ashburn,20147,VA,USA,150000 sqft total space,150000 sqft,,,,"ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/amazon-aws-44854-interconnection,,150000.0,"44854 Interconnection Plz, Ashburn, VA, 20147, USA",39.0263681,-77.4495202253672
lumen-dallas-3-2,datacenters.com,Lumen: Dallas 3 Data Center,Lumen,1150 Regal Row,Dallas,,TX,USA,10000 sqft total space,1900 sqft colocation space,,,,"HIPAA, ISO 27001, PCI DSS, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/lumen-dallas-3-2,,10000.0,"1150 Regal Row, Dallas, TX, None, USA",,
edgeconnex-sli01-new-orleans,datacenters.com,EdgeConnex: SLI01 New Orleans Data Center,EdgeConnex,2070 Gause Blvd E,Slidell,70461,LA,USA,26950 sqft,26950 sqft,,1.0 MW,,"HIPAA, PCI DSS, SOC 2 Type 2",https://www.datacenters.com/edgeconnex-sli01-new-orleans,1.0,26950.0,"2070 Gause Blvd E, Slidell, LA, 70461, USA",30.285454974874373,-89.74132473869346
edgeconnex-mia01-miami,datacenters.com,EdgeConnex: MIA01 Miami Data Center,EdgeConnex,2132 Northwest 114th Avenue,Miami,33172,FL,USA,27000 sqft total space,27000 sqft,,1.0 MW total power,,"HIPAA, ISO 27001, PCI DSS, SOC 2 Type 2",https://www.datacenters.com/edgeconnex-mia01-miami,1.0,27000.0,"2132 Northwest 114th Avenue, Miami, FL, 33172, USA",25.7930135,-80.38119215
dc-blox-birmingham-bhm1,datacenters.com,,,nan,nan,,Nan,nan,,,,,,,https://www.datacenters.com/dc-blox-birmingham-bhm1,,,None,44.933143,7.540121
dc-blox-chattanooga-cha1,datacenters.com,DC BLOX: Chattanooga CHA1 Data Center,DC BLOX,807 East 16th Street,Chattanooga,,TN,USA,8000 sqft total space,7000 sqft colocation space,,1.0 MW total power,,"SOC 2 Type 2, SOC 3",https://www.datacenters.com/dc-blox-chattanooga-cha1,1.0,8000.0,"807 East 16th Street, Chattanooga, TN, None, USA",,
databank-slc4-granite-point,datacenters.com,DataBank: SLC4 Granite Point Data Center,DataBank,14860 Pony Express Road,Riverton,,UT,USA,,20740 sqft,,2.0 MW,,"HIPAA, HITECH, ISO 27001, PCI DSS, Privacy Shield, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/databank-slc4-granite-point,2.0,20740.0,"14860 Pony Express Road, Riverton, UT, None, USA",,
colocation-america-chicagodc1,datacenters.com,Colocation America: ChicagoDC1 Data Center,Colocation America,350 E Cermak Rd,Chicago,,IL,USA,58852 sqft total space,58852 sqft,,,,"HIPAA, ISO 27001, PCI DSS, SOC 1, SOC 1 Type 2, SOC 2, SOC 2 Type 1, SOC 2 Type 2, SOC 3, SSAE 16 Type 1, SSAE 16 Type 2, SSAE 18",https://www.datacenters.com/colocation-america-chicagodc1,,58852.0,"350 E Cermak Rd, Chicago, IL, None, USA",,
databank-mci2-pine-ridge,datacenters.com,DataBank: MCI2 Pine Ridge Data Center,DataBank,10605 West 84th Terrace,Lenexa,,KS,USA,31000 sqft total space,11510 sqft colocation space,,2.0 MW total power,,"HIPAA, HITECH, ISO 27001, PCI DSS, Privacy Shield, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/databank-mci2-pine-ridge,2.0,31000.0,"10605 West 84th Terrace, Lenexa, KS, None, USA",,
databank-ewr1-downtown-newark,datacenters.com,DataBank: EWR1 - Downtown Newark Data Center,DataBank,165 Halsey Street,Newark,,NJ,USA,55270 sqft total space,34360 sqft colocation space,,,,"HIPAA, HITECH, ISO 27001, PCI DSS, Privacy Shield, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/databank-ewr1-downtown-newark,,55270.0,"165 Halsey Street, Newark, NJ, None, USA",,
databank-phl1-philadelphia,datacenters.com,DataBank: PHL1 - Philadelphia Data Center,DataBank,401 North Broad Street,Philadelphia,,PA,USA,,7760 sqft,,,,"HIPAA, HITECH, ISO 27001, PCI DSS, Privacy Shield, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/databank-phl1-philadelphia,,7760.0,"401 North Broad Street, Philadelphia, PA, None, USA",,
iron-rails-union-station,datacenters.com,Iron Rails Data Centers: Union Station Data Center,Iron Rails Data Centers,575 Broadway,Albany,12207,NY,USA,97000 sqft total space,14950 sqft colocation space,,4.0 MW total power,,,https://www.datacenters.com/iron-rails-union-station,4.0,97000.0,"575 Broadway, Albany, NY, 12207, USA",42.65139675,-73.7493553466591
1547-critical-systems-realty-miwi1-wells-building,datacenters.com,1547 Critical Systems Realty: MIWI1 Wells Building Data Center,1547 Critical Systems Realty,324 East Wisconsin Avenue,Milwaukee,,WI,USA,160000 sqft total space,160000 sqft,,12.0 MW total power,,"HIPAA, SOC 2, SSAE 16 Type 2",https://www.datacenters.com/1547-critical-systems-realty-miwi1-wells-building,12.0,160000.0,"324 East Wisconsin Avenue, Milwaukee, WI, None, USA",,
simple-helix-huntsville,datacenters.com,Simple Helix: Huntsville Data Center,Simple Helix,165 West Park Loop Northwest,Huntsville,,AL,USA,,,,,,,https://www.datacenters.com/simple-helix-huntsville,,,"165 West Park Loop Northwest, Huntsville, AL, None, USA",,
netrality-401-north-broad-philadelphia,datacenters.com,Netrality Data Centers: 401 North Broad Philadelphia Data Center,Netrality Data Centers,401 North Broad Street,Philadelphia,,PA,USA,1300000 sqft,283744 sqft,,40.0 MW,,"HIPAA, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SSAE 16 Type 1, SSAE 16 Type 2",https://www.datacenters.com/netrality-401-north-broad-philadelphia,40.0,,"401 North Broad Street, Philadelphia, PA, None, USA",,
stellar-technologies-inc-phx01,datacenters.com,Stellar Technologies Inc.: PHX01 Data Center,Stellar Technologies Inc.,3011 South 52nd Street,Tempe,,AZ,USA,,,,,,"HIPAA, HITECH, SOC 2 Type 2",https://www.datacenters.com/stellar-technologies-inc-phx01,,,"3011 South 52nd Street, Tempe, AZ, None, USA",,
equinix-at2-atlanta-ibx,datacenters.com,Equinix: AT2 Atlanta IBX Data Center,Equinix,56 Marietta Street NorthWest,Atlanta,,GA,USA,14003 sqft total space,6479 sqft colocation space,,,,"FISMA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-at2-atlanta-ibx,,14003.0,"56 Marietta Street NorthWest, Atlanta, GA, None, USA",,
cogent-communications-columbus,datacenters.com,Cogent Communications: Columbus Data Center,Cogent Communications,240 N 5th St,Columbus,,OH,USA,43353 sqft total space,5400 sqft colocation space,,,,,https://www.datacenters.com/cogent-communications-columbus,,43353.0,"240 N 5th St, Columbus, OH, None, USA",,
whitelabel-it-solutions-150-atlantic-street,datacenters.com,Whitelabel IT Solutions: 150 Atlantic Street Data Center,Whitelabel IT Solutions,159 Atlantic Street,Hackensack,,NJ,USA,20000 sqft total space,12000 sqft colocation space,,2.0 MW total power,,HIPAA,https://www.datacenters.com/whitelabel-it-solutions-150-atlantic-street,2.0,20000.0,"159 Atlantic Street, Hackensack, NJ, None, USA",,
evocative-el-segundo-lax10,datacenters.com,Not Available,,2260 East El Segundo Boulevard,El Segundo,,CA,USA,100000 sqft total space,100000 sqft,,15.0 MW total power,,"HIPAA, ISAE-3402, PCI DSS, SOC 2 Type 2, SOC 3, SSAE 16 Type 1, SSAE 18",https://www.datacenters.com/evocative-el-segundo-lax10,15.0,100000.0,"2260 East El Segundo Boulevard, El Segundo, CA, None, USA",,
mountain-west-technology-networks-south-eastern-wyoming-cheyenne,datacenters.com,Not Available,Mountain West Technology Networks,6101 Yellowstone Rd,Cheyenne,,WY,USA,,,,,,,https://www.datacenters.com/mountain-west-technology-networks-south-eastern-wyoming-cheyenne,,,"6101 Yellowstone Rd, Cheyenne, WY, None, USA",,
colocation-america-nydc1-new-york,datacenters.com,Colocation America: NYDC1 - New York Data Center,Colocation America,60 Hudson Street,New York,,NY,USA,1800000 sqft,88790 sqft,,6.0 MW,,"HIPAA, ISO 27001, PCI DSS, SOC 1, SOC 1 Type 2, SOC 2, SOC 2 Type 1, SOC 2 Type 2, SOC 3, SSAE 16 Type 1, SSAE 16 Type 2, SSAE 18",https://www.datacenters.com/colocation-america-nydc1-new-york,6.0,,"60 Hudson Street, New York, NY, None, USA",,
cogent-communications-seattle,datacenters.com,Cogent Communications: Seattle Data Center,Cogent Communications,32275 32nd Avenue South,Federal Way,,WA,USA,33223 sqft total space,33223 sqft colocation space,,,,,https://www.datacenters.com/cogent-communications-seattle,,33223.0,"32275 32nd Avenue South, Federal Way, WA, None, USA",,
atlantic-net-san-francisco,datacenters.com,Atlantic.net: San Francisco Data Center,The Digital Realty Trust,2820 Northwestern Pkwy,Santa Clara,,CA,USA,198000 sqft total space,198000 sqft,,7.0 MW,Enterprise,"HIPAA, HITECH, PCI DSS, Privacy Shield, SOC 2, SOC 2 Type 2, SOC 3",https://www.datacenters.com/atlantic-net-san-francisco,7.0,198000.0,"2820 Northwestern Pkwy, Santa Clara, CA, None, USA",,
everstream-grand-rapids,datacenters.com,Everstream: Grand Rapids Data Center,Everstream,3950 Sparks Drive Southeast,Grand Rapids,,MI,USA,,,,,,"SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/everstream-grand-rapids,,,"3950 Sparks Drive Southeast, Grand Rapids, MI, None, USA",,
centerserv-anaheim,datacenters.com,CenterServ: Anaheim Data Center,CenterServ,2400 East Katella Avenue,Anaheim,,CA,USA,,,,,,,https://www.datacenters.com/centerserv-anaheim,,,"2400 East Katella Avenue, Anaheim, CA, None, USA",,
aptum-technologies-mia-89p,datacenters.com,Aptum Technologies: MIA-89P Data Center,Aptum Technologies,2300 NW 89th Pl,Doral,33172,FL,USA,50176 sqft total space,15000 sqft colocation space,1984.0,2.0 MW total power,,"ISO 27001, PCI DSS, SOC 1",https://www.datacenters.com/aptum-technologies-mia-89p,2.0,50176.0,"2300 NW 89th Pl, Doral, FL, 33172, USA",25.79547075,-80.34320432924858
cbre-365-st-and-seneca-ave,datacenters.com,,,nan,nan,,Nan,nan,,,,,,,https://www.datacenters.com/cbre-365-st-and-seneca-ave,,,None,44.933143,7.540121
flexential-portland-hillsboro-5,datacenters.com,Flexential: Portland - Hillsboro 5 Data Center,Flexential,4975 NE Starr Blvd,Hillsboro,,OR,USA,358000 sqft total space,358000 sqft,,36.0 MW,Hyperscale,,https://www.datacenters.com/flexential-portland-hillsboro-5,36.0,358000.0,"4975 NE Starr Blvd, Hillsboro, OR, None, USA",,
leaseweb-los-angeles-lax-12,datacenters.com,LeaseWeb: Los Angeles LAX-12 Data Center,LeaseWeb,1200 W 7th St,Los Angeles,90017,CA,USA,350000 sqft total space,350000 sqft,,22.0 MW total power,,"HIPAA, ISO 27001, SOC 1 Type 2",https://www.datacenters.com/leaseweb-los-angeles-lax-12,22.0,350000.0,"1200 W 7th St, Los Angeles, CA, 90017, USA",34.051107200000004,-118.26591632340578
stream-chicago-i,datacenters.com,Stream Data Centers: Chicago I Data Center,Stream Data Centers,2080 Lunt Avenue,Elk Grove Village,,IL,USA,126689 sqft,70000 sqft,2017.0,15.0 MW,,"HIPAA, ISO 27001, PCI DSS, SOC 1 Type 2, SSAE 18",https://www.datacenters.com/stream-chicago-i,15.0,126689.0,"2080 Lunt Avenue, Elk Grove Village, IL, None, USA",,
dp-facilities-mineral-gap-campus,datacenters.com,DP Facilities: Mineral Gap Data Center Campus,,5978 Windswept Blvd,Wise,,VA,USA,65000 sqft total space,,,45.0 MW total power,,"FedRAMP, FISMA, HIPAA, HITRUST CSF, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SSAE 16 Type 2",https://www.datacenters.com/dp-facilities-mineral-gap-campus,45.0,65000.0,"5978 Windswept Blvd, Wise, VA, None, USA",,
365-atl1-atlanta,datacenters.com,365 Data Centers: ATL1 Atlanta Data Center,365 Data Centers,55 Marietta Street,Atlanta,,GA,USA,,,,,,"ISO 27001, PCI DSS",https://www.datacenters.com/365-atl1-atlanta,,,"55 Marietta Street, Atlanta, GA, None, USA",,
inap-atlanta-1,datacenters.com,INAP: Atlanta 1 Data Center,INAP,250 Williams Street Northwest,Atlanta,,GA,USA,120000 sqft total space,120000 sqft colocation space,,,,"HIPAA, PCI DSS, SOC 2 Type 2",https://www.datacenters.com/inap-atlanta-1,,120000.0,"250 Williams Street Northwest, Atlanta, GA, None, USA",,
11-11-systems-scottsdale,datacenters.com,11:11 Systems: Scottsdale Data Center,11:11 Systems,7499 E Paradise Ln,Scottsdale,85260,AZ,USA,,,,,,PCI DSS,https://www.datacenters.com/11-11-systems-scottsdale,,,"7499 E Paradise Ln, Scottsdale, AZ, 85260, USA",33.595519,-111.920553
